doc_id,id,subclass,label,split
MR_gossipcop-883659,gossipcop-883659,MR,real,train
MR_gossipcop-877675,gossipcop-877675,MR,real,train
MR_gossipcop-955334,gossipcop-955334,MR,real,train
MR_gossipcop-933839,gossipcop-933839,MR,real,train
MR_gossipcop-894718,gossipcop-894718,MR,real,train
MR_gossipcop-903611,gossipcop-903611,MR,real,train
MR_gossipcop-847500,gossipcop-847500,MR,real,train
MR_gossipcop-927413,gossipcop-927413,MR,real,train
MR_gossipcop-853896,gossipcop-853896,MR,real,train
MR_gossipcop-875325,gossipcop-875325,MR,real,test
MR_gossipcop-951133,gossipcop-951133,MR,real,test
MR_gossipcop-871987,gossipcop-871987,MR,real,train
MR_gossipcop-891942,gossipcop-891942,MR,real,validation
MR_gossipcop-871219,gossipcop-871219,MR,real,train
MR_gossipcop-890314,gossipcop-890314,MR,real,test
MR_gossipcop-937027,gossipcop-937027,MR,real,validation
MR_gossipcop-854296,gossipcop-854296,MR,real,train
MR_gossipcop-902255,gossipcop-902255,MR,real,validation
MR_gossipcop-947719,gossipcop-947719,MR,real,train
MR_gossipcop-890213,gossipcop-890213,MR,real,test
MR_gossipcop-902856,gossipcop-902856,MR,real,train
MR_gossipcop-878735,gossipcop-878735,MR,real,train
MR_gossipcop-901661,gossipcop-901661,MR,real,validation
MR_gossipcop-915612,gossipcop-915612,MR,real,validation
MR_gossipcop-844312,gossipcop-844312,MR,real,validation
MR_gossipcop-927354,gossipcop-927354,MR,real,test
MR_gossipcop-865481,gossipcop-865481,MR,real,train
MR_gossipcop-875919,gossipcop-875919,MR,real,train
MR_gossipcop-908250,gossipcop-908250,MR,real,test
MR_gossipcop-845311,gossipcop-845311,MR,real,test
MR_gossipcop-888362,gossipcop-888362,MR,real,test
MR_gossipcop-921296,gossipcop-921296,MR,real,train
MR_gossipcop-841721,gossipcop-841721,MR,real,validation
MR_gossipcop-907778,gossipcop-907778,MR,real,train
MR_gossipcop-909172,gossipcop-909172,MR,real,train
MR_gossipcop-915524,gossipcop-915524,MR,real,validation
MR_gossipcop-914094,gossipcop-914094,MR,real,train
MR_gossipcop-955857,gossipcop-955857,MR,real,train
MR_gossipcop-888400,gossipcop-888400,MR,real,train
MR_gossipcop-875313,gossipcop-875313,MR,real,train
MR_gossipcop-864782,gossipcop-864782,MR,real,validation
MR_gossipcop-861505,gossipcop-861505,MR,real,test
MR_gossipcop-920528,gossipcop-920528,MR,real,train
MR_gossipcop-856760,gossipcop-856760,MR,real,test
MR_gossipcop-868847,gossipcop-868847,MR,real,train
MR_gossipcop-952371,gossipcop-952371,MR,real,train
MR_gossipcop-887582,gossipcop-887582,MR,real,train
MR_gossipcop-921510,gossipcop-921510,MR,real,train
MR_gossipcop-850181,gossipcop-850181,MR,real,train
MR_gossipcop-907183,gossipcop-907183,MR,real,train
MR_gossipcop-892838,gossipcop-892838,MR,real,validation
MR_gossipcop-842912,gossipcop-842912,MR,real,train
MR_gossipcop-926837,gossipcop-926837,MR,real,train
MR_gossipcop-878101,gossipcop-878101,MR,real,validation
MR_gossipcop-883762,gossipcop-883762,MR,real,validation
MR_gossipcop-884238,gossipcop-884238,MR,real,train
MR_gossipcop-904657,gossipcop-904657,MR,real,test
MR_gossipcop-955787,gossipcop-955787,MR,real,test
MR_gossipcop-877246,gossipcop-877246,MR,real,validation
MR_gossipcop-921895,gossipcop-921895,MR,real,validation
MR_gossipcop-884000,gossipcop-884000,MR,real,train
MR_gossipcop-862222,gossipcop-862222,MR,real,train
MR_gossipcop-914322,gossipcop-914322,MR,real,train
MR_gossipcop-896303,gossipcop-896303,MR,real,test
MR_gossipcop-946985,gossipcop-946985,MR,real,test
MR_gossipcop-917692,gossipcop-917692,MR,real,test
MR_gossipcop-888344,gossipcop-888344,MR,real,test
MR_gossipcop-951827,gossipcop-951827,MR,real,validation
MR_gossipcop-859486,gossipcop-859486,MR,real,train
MR_gossipcop-866734,gossipcop-866734,MR,real,test
MR_gossipcop-912226,gossipcop-912226,MR,real,validation
MR_gossipcop-867848,gossipcop-867848,MR,real,train
MR_gossipcop-905715,gossipcop-905715,MR,real,validation
MR_gossipcop-848214,gossipcop-848214,MR,real,train
MR_gossipcop-866938,gossipcop-866938,MR,real,train
MR_gossipcop-908413,gossipcop-908413,MR,real,train
MR_gossipcop-893938,gossipcop-893938,MR,real,validation
MR_gossipcop-888349,gossipcop-888349,MR,real,train
MR_gossipcop-920436,gossipcop-920436,MR,real,train
MR_gossipcop-871685,gossipcop-871685,MR,real,validation
MR_gossipcop-884148,gossipcop-884148,MR,real,test
MR_gossipcop-894032,gossipcop-894032,MR,real,train
MR_gossipcop-864183,gossipcop-864183,MR,real,train
MR_gossipcop-915644,gossipcop-915644,MR,real,train
MR_gossipcop-883615,gossipcop-883615,MR,real,test
MR_gossipcop-879442,gossipcop-879442,MR,real,train
MR_gossipcop-936714,gossipcop-936714,MR,real,validation
MR_gossipcop-857645,gossipcop-857645,MR,real,train
MR_gossipcop-852480,gossipcop-852480,MR,real,train
MR_gossipcop-910772,gossipcop-910772,MR,real,train
MR_gossipcop-926911,gossipcop-926911,MR,real,validation
MR_gossipcop-890576,gossipcop-890576,MR,real,train
MR_gossipcop-891691,gossipcop-891691,MR,real,train
MR_gossipcop-895671,gossipcop-895671,MR,real,train
MR_gossipcop-922829,gossipcop-922829,MR,real,test
MR_gossipcop-907326,gossipcop-907326,MR,real,validation
MR_gossipcop-896190,gossipcop-896190,MR,real,validation
MR_gossipcop-909584,gossipcop-909584,MR,real,test
MR_gossipcop-952953,gossipcop-952953,MR,real,train
MR_gossipcop-878528,gossipcop-878528,MR,real,train
MR_gossipcop-922278,gossipcop-922278,MR,real,train
MR_gossipcop-942400,gossipcop-942400,MR,real,test
MR_gossipcop-852840,gossipcop-852840,MR,real,train
MR_gossipcop-937243,gossipcop-937243,MR,real,train
MR_gossipcop-925548,gossipcop-925548,MR,real,train
MR_gossipcop-917979,gossipcop-917979,MR,real,train
MR_gossipcop-895203,gossipcop-895203,MR,real,train
MR_gossipcop-938119,gossipcop-938119,MR,real,validation
MR_gossipcop-890026,gossipcop-890026,MR,real,train
MR_gossipcop-912025,gossipcop-912025,MR,real,validation
MR_gossipcop-896283,gossipcop-896283,MR,real,train
MR_gossipcop-926755,gossipcop-926755,MR,real,validation
MR_gossipcop-920829,gossipcop-920829,MR,real,train
MR_gossipcop-954995,gossipcop-954995,MR,real,test
MR_gossipcop-896267,gossipcop-896267,MR,real,validation
MR_gossipcop-894459,gossipcop-894459,MR,real,train
MR_gossipcop-908075,gossipcop-908075,MR,real,validation
MR_gossipcop-867219,gossipcop-867219,MR,real,train
MR_gossipcop-913724,gossipcop-913724,MR,real,train
MR_gossipcop-947446,gossipcop-947446,MR,real,validation
MR_gossipcop-929576,gossipcop-929576,MR,real,train
MR_gossipcop-884931,gossipcop-884931,MR,real,train
MR_gossipcop-876627,gossipcop-876627,MR,real,test
MR_gossipcop-922006,gossipcop-922006,MR,real,train
MR_gossipcop-875867,gossipcop-875867,MR,real,validation
MR_gossipcop-941895,gossipcop-941895,MR,real,train
MR_gossipcop-895931,gossipcop-895931,MR,real,train
MR_gossipcop-906708,gossipcop-906708,MR,real,train
MR_gossipcop-911914,gossipcop-911914,MR,real,test
MR_gossipcop-933834,gossipcop-933834,MR,real,train
MR_gossipcop-856693,gossipcop-856693,MR,real,train
MR_gossipcop-873678,gossipcop-873678,MR,real,validation
MR_gossipcop-887715,gossipcop-887715,MR,real,test
MR_gossipcop-905462,gossipcop-905462,MR,real,train
MR_gossipcop-937095,gossipcop-937095,MR,real,train
MR_gossipcop-926161,gossipcop-926161,MR,real,validation
MR_gossipcop-891775,gossipcop-891775,MR,real,train
MR_gossipcop-948099,gossipcop-948099,MR,real,train
MR_gossipcop-922382,gossipcop-922382,MR,real,test
MR_gossipcop-880654,gossipcop-880654,MR,real,validation
MR_gossipcop-889381,gossipcop-889381,MR,real,train
MR_gossipcop-921780,gossipcop-921780,MR,real,test
MR_gossipcop-888625,gossipcop-888625,MR,real,test
MR_gossipcop-881284,gossipcop-881284,MR,real,validation
MR_gossipcop-904544,gossipcop-904544,MR,real,validation
MR_gossipcop-928705,gossipcop-928705,MR,real,validation
MR_gossipcop-945719,gossipcop-945719,MR,real,train
MR_gossipcop-899638,gossipcop-899638,MR,real,test
MR_gossipcop-942943,gossipcop-942943,MR,real,train
MR_gossipcop-886342,gossipcop-886342,MR,real,validation
MR_gossipcop-899991,gossipcop-899991,MR,real,train
MR_gossipcop-920033,gossipcop-920033,MR,real,train
MR_gossipcop-919460,gossipcop-919460,MR,real,train
MR_gossipcop-863739,gossipcop-863739,MR,real,validation
MR_gossipcop-898799,gossipcop-898799,MR,real,train
MR_gossipcop-865163,gossipcop-865163,MR,real,validation
MR_gossipcop-887730,gossipcop-887730,MR,real,train
MR_gossipcop-910807,gossipcop-910807,MR,real,train
MR_gossipcop-846514,gossipcop-846514,MR,real,train
MR_gossipcop-887440,gossipcop-887440,MR,real,train
MR_gossipcop-881904,gossipcop-881904,MR,real,test
MR_gossipcop-839877,gossipcop-839877,MR,real,train
MR_gossipcop-865571,gossipcop-865571,MR,real,train
MR_gossipcop-871889,gossipcop-871889,MR,real,test
MR_gossipcop-860430,gossipcop-860430,MR,real,train
MR_gossipcop-897042,gossipcop-897042,MR,real,train
MR_gossipcop-938984,gossipcop-938984,MR,real,train
MR_gossipcop-948420,gossipcop-948420,MR,real,test
MR_gossipcop-875273,gossipcop-875273,MR,real,validation
MR_gossipcop-868891,gossipcop-868891,MR,real,validation
MR_gossipcop-895331,gossipcop-895331,MR,real,train
MR_gossipcop-902014,gossipcop-902014,MR,real,train
MR_gossipcop-908249,gossipcop-908249,MR,real,test
MR_gossipcop-911711,gossipcop-911711,MR,real,validation
MR_gossipcop-888234,gossipcop-888234,MR,real,train
MR_gossipcop-887782,gossipcop-887782,MR,real,train
MR_gossipcop-938925,gossipcop-938925,MR,real,train
MR_gossipcop-867190,gossipcop-867190,MR,real,test
MR_gossipcop-912527,gossipcop-912527,MR,real,train
MR_gossipcop-873056,gossipcop-873056,MR,real,train
MR_gossipcop-884796,gossipcop-884796,MR,real,train
MR_gossipcop-874274,gossipcop-874274,MR,real,train
MR_gossipcop-847333,gossipcop-847333,MR,real,train
MR_gossipcop-942927,gossipcop-942927,MR,real,train
MR_gossipcop-924760,gossipcop-924760,MR,real,validation
MR_gossipcop-856808,gossipcop-856808,MR,real,train
MR_gossipcop-950285,gossipcop-950285,MR,real,test
MR_gossipcop-884335,gossipcop-884335,MR,real,train
MR_gossipcop-917099,gossipcop-917099,MR,real,train
MR_gossipcop-849356,gossipcop-849356,MR,real,validation
MR_gossipcop-895217,gossipcop-895217,MR,real,validation
MR_gossipcop-947829,gossipcop-947829,MR,real,train
MR_gossipcop-910052,gossipcop-910052,MR,real,validation
MR_gossipcop-902768,gossipcop-902768,MR,real,train
MR_gossipcop-917798,gossipcop-917798,MR,real,train
MR_gossipcop-847722,gossipcop-847722,MR,real,validation
MR_gossipcop-852944,gossipcop-852944,MR,real,train
MR_gossipcop-933480,gossipcop-933480,MR,real,train
MR_gossipcop-851818,gossipcop-851818,MR,real,test
MR_gossipcop-929512,gossipcop-929512,MR,real,train
MR_gossipcop-869480,gossipcop-869480,MR,real,train
MR_gossipcop-889811,gossipcop-889811,MR,real,train
MR_gossipcop-876566,gossipcop-876566,MR,real,train
MR_gossipcop-946651,gossipcop-946651,MR,real,validation
MR_gossipcop-853066,gossipcop-853066,MR,real,validation
MR_gossipcop-847124,gossipcop-847124,MR,real,test
MR_gossipcop-911716,gossipcop-911716,MR,real,train
MR_gossipcop-910321,gossipcop-910321,MR,real,train
MR_gossipcop-932500,gossipcop-932500,MR,real,test
MR_gossipcop-926237,gossipcop-926237,MR,real,train
MR_gossipcop-881387,gossipcop-881387,MR,real,train
MR_gossipcop-857597,gossipcop-857597,MR,real,train
MR_gossipcop-946546,gossipcop-946546,MR,real,validation
MR_gossipcop-861346,gossipcop-861346,MR,real,validation
MR_gossipcop-940752,gossipcop-940752,MR,real,train
MR_gossipcop-856504,gossipcop-856504,MR,real,train
MR_gossipcop-856794,gossipcop-856794,MR,real,train
MR_gossipcop-881540,gossipcop-881540,MR,real,validation
MR_gossipcop-907730,gossipcop-907730,MR,real,train
MR_gossipcop-888556,gossipcop-888556,MR,real,train
MR_gossipcop-913416,gossipcop-913416,MR,real,train
MR_gossipcop-922095,gossipcop-922095,MR,real,test
MR_gossipcop-919417,gossipcop-919417,MR,real,train
MR_gossipcop-955779,gossipcop-955779,MR,real,test
MR_gossipcop-886248,gossipcop-886248,MR,real,train
MR_gossipcop-900412,gossipcop-900412,MR,real,test
MR_gossipcop-919896,gossipcop-919896,MR,real,test
MR_gossipcop-902505,gossipcop-902505,MR,real,train
MR_gossipcop-853016,gossipcop-853016,MR,real,train
MR_gossipcop-912164,gossipcop-912164,MR,real,train
MR_gossipcop-893226,gossipcop-893226,MR,real,train
MR_gossipcop-910860,gossipcop-910860,MR,real,train
MR_gossipcop-914796,gossipcop-914796,MR,real,test
MR_gossipcop-896889,gossipcop-896889,MR,real,test
MR_gossipcop-927542,gossipcop-927542,MR,real,train
MR_gossipcop-942005,gossipcop-942005,MR,real,validation
MR_gossipcop-866608,gossipcop-866608,MR,real,validation
MR_gossipcop-878770,gossipcop-878770,MR,real,train
MR_gossipcop-929602,gossipcop-929602,MR,real,test
MR_gossipcop-902561,gossipcop-902561,MR,real,test
MR_gossipcop-919560,gossipcop-919560,MR,real,train
MR_gossipcop-846243,gossipcop-846243,MR,real,train
MR_gossipcop-940414,gossipcop-940414,MR,real,train
MR_gossipcop-941398,gossipcop-941398,MR,real,validation
MR_gossipcop-867307,gossipcop-867307,MR,real,train
MR_gossipcop-898735,gossipcop-898735,MR,real,train
MR_gossipcop-879059,gossipcop-879059,MR,real,validation
MR_gossipcop-939284,gossipcop-939284,MR,real,test
MR_gossipcop-923579,gossipcop-923579,MR,real,train
MR_gossipcop-853442,gossipcop-853442,MR,real,test
MR_gossipcop-873675,gossipcop-873675,MR,real,validation
MR_gossipcop-906568,gossipcop-906568,MR,real,test
MR_gossipcop-847220,gossipcop-847220,MR,real,train
MR_gossipcop-874686,gossipcop-874686,MR,real,train
MR_gossipcop-873637,gossipcop-873637,MR,real,validation
MR_gossipcop-941218,gossipcop-941218,MR,real,validation
MR_gossipcop-955091,gossipcop-955091,MR,real,test
MR_gossipcop-909570,gossipcop-909570,MR,real,train
MR_gossipcop-945441,gossipcop-945441,MR,real,train
MR_gossipcop-848495,gossipcop-848495,MR,real,train
MR_gossipcop-892476,gossipcop-892476,MR,real,validation
MR_gossipcop-914990,gossipcop-914990,MR,real,train
MR_gossipcop-913270,gossipcop-913270,MR,real,test
MR_gossipcop-913313,gossipcop-913313,MR,real,train
MR_gossipcop-932609,gossipcop-932609,MR,real,train
MR_gossipcop-948345,gossipcop-948345,MR,real,train
MR_gossipcop-895177,gossipcop-895177,MR,real,train
MR_gossipcop-934463,gossipcop-934463,MR,real,validation
MR_gossipcop-940464,gossipcop-940464,MR,real,train
MR_gossipcop-910399,gossipcop-910399,MR,real,train
MR_gossipcop-873761,gossipcop-873761,MR,real,train
MR_gossipcop-862715,gossipcop-862715,MR,real,train
MR_gossipcop-859883,gossipcop-859883,MR,real,train
MR_gossipcop-915167,gossipcop-915167,MR,real,train
MR_gossipcop-927839,gossipcop-927839,MR,real,train
MR_gossipcop-916523,gossipcop-916523,MR,real,train
MR_gossipcop-862379,gossipcop-862379,MR,real,train
MR_gossipcop-860052,gossipcop-860052,MR,real,test
MR_gossipcop-860041,gossipcop-860041,MR,real,train
MR_gossipcop-843991,gossipcop-843991,MR,real,train
MR_gossipcop-932105,gossipcop-932105,MR,real,train
MR_gossipcop-897832,gossipcop-897832,MR,real,train
MR_gossipcop-923590,gossipcop-923590,MR,real,train
MR_gossipcop-899949,gossipcop-899949,MR,real,train
MR_gossipcop-934474,gossipcop-934474,MR,real,train
MR_gossipcop-926603,gossipcop-926603,MR,real,train
MR_gossipcop-905067,gossipcop-905067,MR,real,test
MR_gossipcop-857292,gossipcop-857292,MR,real,validation
MR_gossipcop-849069,gossipcop-849069,MR,real,train
MR_gossipcop-886209,gossipcop-886209,MR,real,test
MR_gossipcop-918301,gossipcop-918301,MR,real,train
MR_gossipcop-901408,gossipcop-901408,MR,real,train
MR_gossipcop-866300,gossipcop-866300,MR,real,validation
MR_gossipcop-882405,gossipcop-882405,MR,real,train
MR_gossipcop-955985,gossipcop-955985,MR,real,train
MR_gossipcop-909617,gossipcop-909617,MR,real,train
MR_gossipcop-873702,gossipcop-873702,MR,real,test
MR_gossipcop-888895,gossipcop-888895,MR,real,train
MR_gossipcop-866810,gossipcop-866810,MR,real,train
MR_gossipcop-880307,gossipcop-880307,MR,real,test
MR_gossipcop-911852,gossipcop-911852,MR,real,train
MR_gossipcop-890629,gossipcop-890629,MR,real,validation
MR_gossipcop-905427,gossipcop-905427,MR,real,validation
MR_gossipcop-884877,gossipcop-884877,MR,real,train
MR_gossipcop-852268,gossipcop-852268,MR,real,validation
MR_gossipcop-898875,gossipcop-898875,MR,real,train
MR_gossipcop-908610,gossipcop-908610,MR,real,test
MR_gossipcop-841885,gossipcop-841885,MR,real,train
MR_gossipcop-910406,gossipcop-910406,MR,real,validation
MR_gossipcop-847801,gossipcop-847801,MR,real,train
MR_gossipcop-916397,gossipcop-916397,MR,real,validation
MR_gossipcop-926541,gossipcop-926541,MR,real,train
MR_gossipcop-913079,gossipcop-913079,MR,real,test
MR_gossipcop-919882,gossipcop-919882,MR,real,train
MR_gossipcop-911993,gossipcop-911993,MR,real,test
MR_gossipcop-942818,gossipcop-942818,MR,real,train
MR_gossipcop-889683,gossipcop-889683,MR,real,validation
MR_gossipcop-881958,gossipcop-881958,MR,real,train
MR_gossipcop-934076,gossipcop-934076,MR,real,test
MR_gossipcop-841425,gossipcop-841425,MR,real,train
MR_gossipcop-882374,gossipcop-882374,MR,real,train
MR_gossipcop-895373,gossipcop-895373,MR,real,test
MR_gossipcop-884089,gossipcop-884089,MR,real,train
MR_gossipcop-900187,gossipcop-900187,MR,real,train
MR_gossipcop-906273,gossipcop-906273,MR,real,train
MR_gossipcop-915804,gossipcop-915804,MR,real,train
MR_gossipcop-870550,gossipcop-870550,MR,real,validation
MR_gossipcop-849819,gossipcop-849819,MR,real,train
MR_gossipcop-891341,gossipcop-891341,MR,real,validation
MR_gossipcop-917358,gossipcop-917358,MR,real,train
MR_gossipcop-933029,gossipcop-933029,MR,real,train
MR_gossipcop-899446,gossipcop-899446,MR,real,validation
MR_gossipcop-859045,gossipcop-859045,MR,real,train
MR_gossipcop-923302,gossipcop-923302,MR,real,train
MR_gossipcop-894393,gossipcop-894393,MR,real,test
MR_gossipcop-885550,gossipcop-885550,MR,real,validation
MR_gossipcop-913964,gossipcop-913964,MR,real,test
MR_gossipcop-904094,gossipcop-904094,MR,real,train
MR_gossipcop-845030,gossipcop-845030,MR,real,test
MR_gossipcop-894019,gossipcop-894019,MR,real,train
MR_gossipcop-937793,gossipcop-937793,MR,real,train
MR_gossipcop-903909,gossipcop-903909,MR,real,test
MR_gossipcop-858701,gossipcop-858701,MR,real,test
MR_gossipcop-903256,gossipcop-903256,MR,real,train
MR_gossipcop-916585,gossipcop-916585,MR,real,train
MR_gossipcop-859238,gossipcop-859238,MR,real,test
MR_gossipcop-897471,gossipcop-897471,MR,real,train
MR_gossipcop-904069,gossipcop-904069,MR,real,train
MR_gossipcop-877019,gossipcop-877019,MR,real,validation
MR_gossipcop-929533,gossipcop-929533,MR,real,train
MR_gossipcop-944061,gossipcop-944061,MR,real,train
MR_gossipcop-899098,gossipcop-899098,MR,real,train
MR_gossipcop-909968,gossipcop-909968,MR,real,train
MR_gossipcop-876461,gossipcop-876461,MR,real,validation
MR_gossipcop-890963,gossipcop-890963,MR,real,test
MR_gossipcop-880299,gossipcop-880299,MR,real,test
MR_gossipcop-913586,gossipcop-913586,MR,real,train
MR_gossipcop-851808,gossipcop-851808,MR,real,train
MR_gossipcop-846191,gossipcop-846191,MR,real,train
MR_gossipcop-851448,gossipcop-851448,MR,real,train
MR_gossipcop-865627,gossipcop-865627,MR,real,train
MR_gossipcop-843770,gossipcop-843770,MR,real,test
MR_gossipcop-919456,gossipcop-919456,MR,real,train
MR_gossipcop-904826,gossipcop-904826,MR,real,train
MR_gossipcop-865190,gossipcop-865190,MR,real,train
MR_gossipcop-866926,gossipcop-866926,MR,real,train
MR_gossipcop-913611,gossipcop-913611,MR,real,train
MR_gossipcop-893956,gossipcop-893956,MR,real,test
MR_gossipcop-894698,gossipcop-894698,MR,real,test
MR_gossipcop-859228,gossipcop-859228,MR,real,validation
MR_gossipcop-933770,gossipcop-933770,MR,real,train
MR_gossipcop-881411,gossipcop-881411,MR,real,train
MR_gossipcop-878613,gossipcop-878613,MR,real,test
MR_gossipcop-925521,gossipcop-925521,MR,real,train
MR_gossipcop-884845,gossipcop-884845,MR,real,train
MR_gossipcop-881765,gossipcop-881765,MR,real,test
MR_gossipcop-940234,gossipcop-940234,MR,real,validation
MR_gossipcop-886399,gossipcop-886399,MR,real,train
MR_gossipcop-898619,gossipcop-898619,MR,real,train
MR_gossipcop-921474,gossipcop-921474,MR,real,validation
MR_gossipcop-866826,gossipcop-866826,MR,real,validation
MR_gossipcop-885270,gossipcop-885270,MR,real,validation
MR_gossipcop-847361,gossipcop-847361,MR,real,train
MR_gossipcop-890786,gossipcop-890786,MR,real,train
MR_gossipcop-899725,gossipcop-899725,MR,real,train
MR_gossipcop-891145,gossipcop-891145,MR,real,train
MR_gossipcop-909327,gossipcop-909327,MR,real,train
MR_gossipcop-845886,gossipcop-845886,MR,real,validation
MR_gossipcop-896786,gossipcop-896786,MR,real,validation
MR_gossipcop-878517,gossipcop-878517,MR,real,train
MR_gossipcop-915529,gossipcop-915529,MR,real,train
MR_gossipcop-884122,gossipcop-884122,MR,real,test
MR_gossipcop-917695,gossipcop-917695,MR,real,validation
MR_gossipcop-870173,gossipcop-870173,MR,real,train
MR_gossipcop-946635,gossipcop-946635,MR,real,train
MR_gossipcop-892169,gossipcop-892169,MR,real,train
MR_gossipcop-858264,gossipcop-858264,MR,real,validation
MR_gossipcop-908295,gossipcop-908295,MR,real,train
MR_gossipcop-865695,gossipcop-865695,MR,real,validation
MR_gossipcop-949547,gossipcop-949547,MR,real,train
MR_gossipcop-858443,gossipcop-858443,MR,real,validation
MR_gossipcop-902416,gossipcop-902416,MR,real,train
MR_gossipcop-874733,gossipcop-874733,MR,real,train
MR_gossipcop-854034,gossipcop-854034,MR,real,validation
MR_gossipcop-848189,gossipcop-848189,MR,real,train
MR_gossipcop-923763,gossipcop-923763,MR,real,test
MR_gossipcop-926244,gossipcop-926244,MR,real,train
MR_gossipcop-908631,gossipcop-908631,MR,real,train
MR_gossipcop-938999,gossipcop-938999,MR,real,train
MR_gossipcop-909929,gossipcop-909929,MR,real,test
MR_gossipcop-857609,gossipcop-857609,MR,real,test
MR_gossipcop-906572,gossipcop-906572,MR,real,train
MR_gossipcop-864117,gossipcop-864117,MR,real,test
MR_gossipcop-905471,gossipcop-905471,MR,real,test
MR_gossipcop-940878,gossipcop-940878,MR,real,train
MR_gossipcop-859501,gossipcop-859501,MR,real,test
MR_gossipcop-900290,gossipcop-900290,MR,real,test
MR_gossipcop-941929,gossipcop-941929,MR,real,validation
MR_gossipcop-949890,gossipcop-949890,MR,real,train
MR_gossipcop-900492,gossipcop-900492,MR,real,train
MR_gossipcop-896948,gossipcop-896948,MR,real,train
MR_gossipcop-908327,gossipcop-908327,MR,real,validation
MR_gossipcop-863890,gossipcop-863890,MR,real,test
MR_gossipcop-842354,gossipcop-842354,MR,real,train
MR_gossipcop-916069,gossipcop-916069,MR,real,train
MR_gossipcop-886351,gossipcop-886351,MR,real,train
MR_gossipcop-942292,gossipcop-942292,MR,real,validation
MR_gossipcop-903893,gossipcop-903893,MR,real,train
MR_gossipcop-916459,gossipcop-916459,MR,real,validation
MR_gossipcop-924667,gossipcop-924667,MR,real,test
MR_gossipcop-874461,gossipcop-874461,MR,real,test
MR_gossipcop-860284,gossipcop-860284,MR,real,validation
MR_gossipcop-918965,gossipcop-918965,MR,real,validation
MR_gossipcop-906848,gossipcop-906848,MR,real,train
MR_gossipcop-894269,gossipcop-894269,MR,real,train
MR_gossipcop-946375,gossipcop-946375,MR,real,test
MR_gossipcop-876973,gossipcop-876973,MR,real,validation
MR_gossipcop-918648,gossipcop-918648,MR,real,train
MR_gossipcop-933118,gossipcop-933118,MR,real,train
MR_gossipcop-857707,gossipcop-857707,MR,real,validation
MR_gossipcop-843837,gossipcop-843837,MR,real,validation
MR_gossipcop-935396,gossipcop-935396,MR,real,train
MR_gossipcop-885355,gossipcop-885355,MR,real,train
MR_gossipcop-902496,gossipcop-902496,MR,real,train
MR_gossipcop-940694,gossipcop-940694,MR,real,train
MR_gossipcop-882601,gossipcop-882601,MR,real,validation
MR_gossipcop-930991,gossipcop-930991,MR,real,train
MR_gossipcop-934656,gossipcop-934656,MR,real,test
MR_gossipcop-920082,gossipcop-920082,MR,real,test
MR_gossipcop-931658,gossipcop-931658,MR,real,validation
MR_gossipcop-933286,gossipcop-933286,MR,real,train
MR_gossipcop-891300,gossipcop-891300,MR,real,train
MR_gossipcop-899504,gossipcop-899504,MR,real,validation
MR_gossipcop-857334,gossipcop-857334,MR,real,validation
MR_gossipcop-877928,gossipcop-877928,MR,real,test
MR_gossipcop-935086,gossipcop-935086,MR,real,train
MR_gossipcop-883038,gossipcop-883038,MR,real,validation
MR_gossipcop-870997,gossipcop-870997,MR,real,train
MR_gossipcop-907759,gossipcop-907759,MR,real,validation
MR_gossipcop-887919,gossipcop-887919,MR,real,train
MR_gossipcop-932577,gossipcop-932577,MR,real,train
MR_gossipcop-892084,gossipcop-892084,MR,real,test
MR_gossipcop-909477,gossipcop-909477,MR,real,train
MR_gossipcop-951479,gossipcop-951479,MR,real,train
MR_gossipcop-902796,gossipcop-902796,MR,real,train
MR_gossipcop-850714,gossipcop-850714,MR,real,train
MR_gossipcop-912640,gossipcop-912640,MR,real,train
MR_gossipcop-898157,gossipcop-898157,MR,real,train
MR_gossipcop-866788,gossipcop-866788,MR,real,test
MR_gossipcop-907686,gossipcop-907686,MR,real,test
MR_gossipcop-876256,gossipcop-876256,MR,real,test
MR_gossipcop-898489,gossipcop-898489,MR,real,validation
MR_gossipcop-853312,gossipcop-853312,MR,real,train
MR_gossipcop-928439,gossipcop-928439,MR,real,test
MR_gossipcop-951522,gossipcop-951522,MR,real,train
MR_gossipcop-867496,gossipcop-867496,MR,real,train
MR_gossipcop-884661,gossipcop-884661,MR,real,test
MR_gossipcop-888112,gossipcop-888112,MR,real,test
MR_gossipcop-860485,gossipcop-860485,MR,real,validation
MR_gossipcop-933419,gossipcop-933419,MR,real,train
MR_gossipcop-913251,gossipcop-913251,MR,real,train
MR_gossipcop-874496,gossipcop-874496,MR,real,train
MR_gossipcop-882676,gossipcop-882676,MR,real,train
MR_gossipcop-921551,gossipcop-921551,MR,real,test
MR_gossipcop-849753,gossipcop-849753,MR,real,validation
MR_gossipcop-906293,gossipcop-906293,MR,real,train
MR_gossipcop-878829,gossipcop-878829,MR,real,train
MR_gossipcop-894643,gossipcop-894643,MR,real,train
MR_gossipcop-868834,gossipcop-868834,MR,real,test
MR_gossipcop-852212,gossipcop-852212,MR,real,test
MR_gossipcop-883235,gossipcop-883235,MR,real,validation
MR_gossipcop-843722,gossipcop-843722,MR,real,validation
MR_gossipcop-907900,gossipcop-907900,MR,real,validation
MR_gossipcop-932239,gossipcop-932239,MR,real,train
MR_gossipcop-886177,gossipcop-886177,MR,real,validation
